fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-08,1.22,0.99,0.23,23.2323
2022-06-30,2022-08-09,0.98,0.81,0.17,20.9877
2022-03-31,2022-05-10,0.7,0.9,-0.2,-22.2222
2021-12-31,2022-02-08,0.9,0.91,-0.01,-1.0989
2021-09-30,2021-11-02,0.81,0.85,-0.04,-4.7059
2021-06-30,2021-08-03,0.9,0.85,0.05,5.8824
2021-03-31,2021-05-04,0.76,0.72,0.04,5.5556
2020-12-31,2021-02-02,0.81,0.71,0.1,14.0845
2020-09-30,2020-11-02,0.62,0.6,0.02,3.3333
2020-06-30,2020-08-03,0.54,0.43,0.11,25.5814
2020-03-31,2020-05-04,0.52,0.6,-0.08,-13.3333
2019-12-31,2020-02-05,0.48,0.5,-0.02,-4
2019-09-30,2019-11-05,0.3,0.28,0.02,7.1429
2019-06-30,2019-08-06,0.23,0.24,-0.01,-4.1667
2019-03-31,2019-05-07,0.25,0.26,-0.01,-3.8462
2018-12-31,2019-02-06,0.32,0.35,-0.03,-8.5714
2018-09-30,2018-11-06,0.55,0.54,0.01,1.8519
2018-06-30,2018-08-07,1.02,0.94,0.08,8.5106
2018-03-31,2018-05-08,1.03,0.94,0.09,9.5745
2017-12-31,2018-02-07,0.7,0.68,0.02,2.9412
2017-09-30,2017-11-09,0.62,0.62,0,0
2017-06-30,2017-08-10,0.6,0.6,0,0
2017-03-31,2017-05-11,0.57,0.57,0,0
2016-12-31,2017-02-09,0.49,0.51,-0.02,-3.9216
2016-09-30,2016-12-12,0.34,None,None,None
