fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-19,0.39,0.45,-0.06,-13.3333
2022-06-30,2022-07-20,0.36,0.39,-0.03,-7.6923
2022-03-31,2022-04-20,0.42,0.39,0.03,7.6923
2021-12-31,2022-01-19,0.41,0.44,-0.03,-6.8182
2021-09-30,2021-10-20,0.49,0.44,0.05,11.3636
2021-06-30,2021-07-21,0.53,0.45,0.08,17.7778
2021-03-31,2021-04-21,0.49,0.44,0.05,11.3636
2020-12-31,2021-01-20,0.68,0.48,0.2,41.6667
2020-09-30,2020-10-21,0.57,0.35,0.22,62.8571
2020-06-30,2020-07-22,0.24,0.16,0.08,50
2020-03-31,2020-04-22,-0.13,0.26,-0.39,-150
2019-12-31,2020-01-22,0.38,0.36,0.02,5.5556
2019-09-30,2019-10-16,0.38,0.37,0.01,2.7027
2019-06-30,2019-07-17,0.51,0.38,0.13,34.2105
2019-03-31,2019-04-17,0.34,0.37,-0.03,-8.1081
2018-12-31,2019-01-23,0.36,0.39,-0.03,-7.6923
2018-09-30,2018-10-17,0.41,0.36,0.05,13.8889
2018-06-30,2018-07-18,0.31,0.34,-0.03,-8.8235
2018-03-31,2018-04-18,0.35,0.28,0.07,25
2017-12-31,2018-01-23,0.28,0.3,-0.02,-6.6667
2017-09-30,2017-10-18,0.28,0.29,-0.01,-3.4483
2017-06-30,2017-07-19,0.26,0.27,-0.01,-3.7037
2017-03-31,2017-04-19,0.21,0.26,-0.05,-19.2308
2016-12-31,2017-01-25,0.31,0.28,0.03,10.7143
2016-09-30,2016-10-19,0.28,0.3,-0.02,-6.6667
2016-06-30,2016-07-20,0.25,0.29,-0.04,-13.7931
2016-03-31,2016-04-20,0.22,0.29,-0.07,-24.1379
2015-12-31,2016-01-27,0.29,0.31,-0.02,-6.4516
2015-09-30,2015-10-21,0.26,0.32,-0.06,-18.75
2015-06-30,2015-07-15,0.25,0.3,-0.05,-16.6667
2015-03-31,2015-04-15,0.21,0.27,-0.06,-22.2222
2014-12-31,2015-01-28,0.24,0.29,-0.05,-17.2414
2014-09-30,2014-10-15,0.27,0.29,-0.02,-6.8966
2014-06-30,2014-07-23,0.27,0.23,0.04,17.3913
2014-03-31,2014-04-21,0.21,0.23,-0.02,-8.6957
2013-12-31,2014-01-22,0.25,0.25,0,0
2013-09-30,2013-10-16,0.24,0.26,-0.02,-7.6923
2013-06-30,2013-07-17,0.24,0.22,0.02,9.0909
2013-03-31,2013-04-17,0.22,0.24,-0.02,-8.3333
2012-12-31,2013-01-23,0.26,0.23,0.03,13.0435
2012-09-30,2012-10-17,0.23,0.22,0.01,4.5455
2012-06-30,2012-07-18,0.21,0.21,0,0
2012-03-31,2012-04-18,0.23,0.18,0.05,27.7778
2011-12-31,2012-01-25,0.19,0.18,0.01,5.5556
2011-09-30,2011-10-19,0.19,0.16,0.03,18.75
2011-06-30,2011-07-20,0.16,0.13,0.03,23.0769
2011-03-31,2011-04-21,0.12,0.1,0.02,20
2010-12-31,2011-01-27,0.07,0.09,-0.02,-22.2222
2010-09-30,2010-10-21,0.07,0.07,0,0
2010-06-30,2010-07-27,0.03,0.02,0.01,50
2010-03-31,2010-04-22,-0.03,-0.19,0.16,84.2105
2009-12-31,2010-01-28,-0.34,-0.07,-0.27,-385.7143
2009-09-30,2009-10-15,-0.14,0.01,-0.15,-1500
2009-06-30,2009-07-16,0.07,-0.07,0.14,200
2009-03-31,2009-04-16,-0.23,None,None,None
2008-12-31,2009-01-29,0.04,0.11,-0.07,-63.6364
2008-09-30,2008-10-16,0.23,0.21,0.02,9.5238
2008-06-30,2008-07-17,0.17,0.2,-0.03,-15
2008-03-31,2008-04-17,0.41,0.26,0.15,57.6923
2007-12-31,2008-01-24,0.21,0.31,-0.1,-32.2581
2007-09-30,2007-10-18,0.22,0.39,-0.17,-43.5897
2007-06-30,2007-07-19,0.35,0.39,-0.04,-10.2564
