fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-11-30,2022-11-30,0.44,0.55,-0.11,-20
2022-08-31,2022-11-22,0.44,0.55,-0.11,-20
2022-05-31,2022-08-24,0.39,0.41,-0.02,-4.878
2022-02-28,2022-03-16,1.14,1.15,-0.01,-0.8696
2021-11-30,2021-11-30,0.62,0.46,0.16,34.7826
2021-08-31,2021-11-23,0.62,0.46,0.16,34.7826
2021-05-31,2021-08-25,0.96,0.7,0.26,37.1429
2021-02-28,2021-03-31,1.18,0.56,0.62,110.7143
2020-11-30,2020-12-02,0.58,0.05,0.53,1060
2020-08-31,2020-09-02,-0.01,-0.57,0.56,98.2456
2020-05-31,2020-06-10,-1.81,-0.96,-0.85,-88.5417
2020-02-29,2020-03-18,1.22,1.12,0.1,8.9286
2019-11-30,2019-11-30,0.22,0.18,0.04,22.2222
2019-08-31,2019-11-26,0.22,0.18,0.04,22.2222
2019-05-31,2019-06-06,-0.25,-0.26,0.01,3.8462
2019-02-28,2019-03-20,0.7,0.75,-0.05,-6.6667
2018-08-31,2018-11-28,0.13,0.16,-0.03,-18.75
2018-05-31,2018-08-29,0.36,0.32,0.04,12.5
2018-02-28,2018-03-21,0.62,0.54,0.08,14.8148
2017-08-31,2017-11-21,0.12,0.12,0,0
2017-05-31,2017-08-23,0.19,0.1,0.09,90
2017-02-28,2017-03-15,0.41,0.44,-0.03,-6.8182
2016-11-30,2016-12-01,0.107,None,None,None
2016-08-31,2016-11-30,0.11,0.14,-0.03,-21.4286
2016-05-31,2016-08-24,0.14,0.07,0.07,100
2016-02-29,2016-03-16,0.57,0.58,-0.01,-1.7241
2015-08-31,2015-11-24,0.15,0.11,0.04,36.3636
2015-05-31,2015-06-02,0.04,-0.05,0.09,180
2015-02-28,2015-03-18,0.63,0.57,0.06,10.5263
2014-11-30,2014-12-03,0.24,0.18,0.06,33.3333
2014-05-31,2014-08-27,0.26,0.29,-0.03,-10.3448
2014-02-28,2014-03-19,0.83,0.79,0.04,5.0633
2013-11-30,2013-12-04,0.42,0.37,0.05,13.5135
2013-05-31,2013-08-28,0.52,0.36,0.16,44.4444
2013-02-28,2013-03-20,0.95,0.87,0.08,9.1954
2012-08-31,2012-11-28,0.43,0.44,-0.01,-2.2727
2012-05-31,2012-08-22,0.49,0.5,-0.01,-2
2012-02-29,2012-03-14,1.05,1.05,0,0
2011-11-30,2011-12-01,0.712,None,None,None
2011-08-31,2011-11-30,0.71,0.73,-0.02,-2.7397
2011-05-31,2011-08-24,0.84,0.81,0.03,3.7037
2011-02-28,2011-03-16,1.11,1.06,0.05,4.717
