fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-07-31,2022-10-26,0.14,0.15,-0.01,-6.6667
2022-04-30,2022-07-27,0.16,0.15,0.01,6.6667
2022-01-31,2022-04-27,0.16,0.14,0.02,14.2857
2021-10-31,2022-01-28,0.16,0.14,0.02,14.2857
2021-07-31,2021-10-28,0.14,0.12,0.02,16.6667
2021-04-30,2021-07-29,0.13,0.13,0,0
2021-01-31,2021-04-29,0.14,0.11,0.03,27.2727
2020-10-31,2021-01-28,0.14,0.12,0.02,16.6667
2020-07-31,2020-10-28,0.13,0.12,0.01,8.3333
2020-04-30,2020-07-29,0.14,0.12,0.02,16.6667
2020-01-31,2020-04-29,0.03,0.14,-0.11,-78.5714
2019-10-31,2020-01-30,0.16,0.17,-0.01,-5.8824
2019-07-31,2019-10-30,0.16,0.16,0,0
2019-04-30,2019-07-30,0.17,0.18,-0.01,-5.5556
2019-01-31,2019-04-29,0.18,0.18,0,0
2018-10-31,2019-01-29,0.18,0.19,-0.01,-5.2632
2018-07-31,2018-10-26,0.16,0.18,-0.02,-11.1111
2018-04-30,2018-07-30,0.17,0.17,0,0
2018-01-31,2018-04-30,0.17,0.19,-0.02,-10.5263
2017-10-31,2018-01-29,0.24,0.17,0.07,41.1765
2017-07-31,2017-10-27,0.15,0.17,-0.02,-11.7647
2017-04-30,2017-07-27,0.16,0.16,0,0
2017-01-31,2017-04-27,0.16,0.16,0,0
2016-10-31,2017-01-27,0.15,0.16,-0.01,-6.25
2016-07-31,2016-10-27,0.16,0.15,0.01,6.6667
2016-04-30,2016-07-28,0.15,0.15,0,0
2016-01-31,2016-04-28,0.16,0.15,0.01,6.6667
2015-10-31,2016-01-28,0.16,0.15,0.01,6.6667
2015-07-31,2015-10-29,0.14,0.14,0,0
2015-04-30,2015-07-29,0.14,0.14,0,0
2015-01-31,2015-04-29,0.14,0.15,-0.01,-6.6667
2014-10-31,2015-01-29,0.15,0.15,0,0
2014-07-31,2014-10-29,0.15,0.14,0.01,7.1429
2014-04-30,2014-07-28,0.14,0.14,0,0
2014-01-31,2014-04-28,0.14,0.13,0.01,7.6923
2013-10-31,2014-01-29,0.12,0.13,-0.01,-7.6923
2013-07-31,2013-10-30,0.11,0.12,-0.01,-8.3333
2013-04-30,2013-07-29,0.13,0.12,0.01,8.3333
2013-01-31,2013-04-29,0.12,0.12,0,0
2012-10-31,2013-01-29,0.12,0.12,0,0
2012-07-31,2012-10-31,0.11,0.11,0,0
2012-04-30,2012-07-30,0.12,0.13,-0.01,-7.6923
2012-01-31,2012-04-30,0.12,0.12,0,0
2011-10-31,2012-01-30,0.12,0.1,0.02,20
2011-07-31,2011-10-31,0.1,0.11,-0.01,-9.0909
2011-04-30,2011-05-10,0.1,0.1,0,0
2011-01-31,2011-02-09,0.09,0.04,0.05,125
2010-10-31,2010-11-17,0.09,0.1,-0.01,-10
2010-04-30,2010-05-10,0.09,0.1,-0.01,-10
2010-01-31,2010-02-04,0.13,0.1,0.03,30
2009-10-31,2009-11-09,0.1,0.1,0,0
2009-07-31,2009-08-04,0.11,0.1,0.01,10
2009-04-30,2009-05-05,0.11,0.1,0.01,10
2009-01-31,2009-02-04,0.1,0.1,0,0
2008-10-31,2008-11-12,0.1,0.09,0.01,11.1111
2008-07-31,2008-08-04,0.09,0.08,0.01,12.5
2008-04-30,2008-05-05,0.07,0.06,0.01,16.6667
2008-01-31,2008-02-04,0.05,0.04,0.01,25
2007-10-31,2007-11-09,0.04,0.04,0,0
2007-07-31,2007-08-06,0.04,0.05,-0.01,-20
2007-04-30,2007-05-07,0.05,0.06,-0.01,-16.6667
2007-01-31,2007-02-05,0.06,0.06,0,0
2006-10-31,2006-11-10,0.06,0.06,0,0
2006-07-31,2006-08-04,0.07,0.08,-0.01,-12.5
2006-04-30,2006-05-05,0.08,0.07,0.01,14.2857
2006-01-31,2006-02-06,0.08,0.07,0.01,14.2857
2005-10-31,2005-11-10,0.08,0.09,-0.01,-11.1111
2005-07-31,2005-08-04,0.1,0.1,0,0
2005-04-30,2005-05-05,0.11,0.1,0.01,10
2005-01-31,2005-02-04,0.11,0.1,0.01,10
2004-10-31,2004-11-15,0.1,0.1,0,0
2004-07-31,2004-08-04,0.06,0.06,0,0
2004-04-30,2004-05-05,0.06,0.05,0.01,20
2004-01-31,2004-02-04,0.03,0.05,-0.02,-40
2003-10-31,2003-11-12,0.02,0.06,-0.04,-66.6667
2003-07-31,2003-08-11,0.05,0.07,-0.02,-28.5714
2003-04-30,2003-05-12,0.08,0.11,-0.03,-27.2727
2002-10-31,2002-11-06,0.16,0.13,0.03,23.0769
2002-04-30,2002-07-24,0.13,0.13,0,0
2002-01-31,2002-04-24,0.13,0.13,0,0
2001-10-31,2002-01-23,0.12,0.12,0,0
2001-07-31,2001-10-31,0.11,0.11,0,0
2001-04-30,2001-07-25,0.11,0.11,0,0
2001-01-31,2001-04-25,0.11,0.11,0,0
2000-10-31,2000-11-01,0.11,0.1,0.01,10
2000-07-31,2000-10-31,0.11,0.1,0.01,10
2000-04-30,2000-07-26,0.1,0.1,0,0
2000-01-31,2000-04-26,0.1,0.09,0.01,11.1111
1999-10-31,2000-01-26,0.09,0.09,0,0
1999-07-31,1999-10-28,0.09,0.08,0.01,12.5
1999-04-30,1999-05-18,0.08,0.07,0.01,14.2857
